9,"tax\_fn.jl",66cffa13c543426c27366534bc44270f3538e7f1,1453055273,70356,-1
8,"tax\_fn\_proposed.jl",2c9036e786c6fb7198095fa3437ef9737715ae1f,1453055516,70355,-1
7,"tax\_fn\_2020.jl",2c9036e786c6fb7198095fa3437ef9737715ae1f,1453055516,70354,-1
6,"tax\_WTC\_CTC\_wk\_proposed.jl",2c9036e786c6fb7198095fa3437ef9737715ae1f,1453055516,70353,-1
5,"tax\_WTC\_CTC\_wk.jl",2c9036e786c6fb7198095fa3437ef9737715ae1f,1453055516,70352,-1
4,"tax\_WTC\_CTC\_proposed.jl",2c9036e786c6fb7198095fa3437ef9737715ae1f,1453055516,70351,-1
3,"tax\_WTC\_CTC.jl",2c9036e786c6fb7198095fa3437ef9737715ae1f,1453055516,70350,-1
2,"tax.jl",2c9036e786c6fb7198095fa3437ef9737715ae1f,1453055516,70349,-1
1,"salary\_wk.jl",2c9036e786c6fb7198095fa3437ef9737715ae1f,1453055516,70348,-1
0,"run\_tax.jl",2c9036e786c6fb7198095fa3437ef9737715ae1f,1453055516,70347,-1
